50	Free	2009	Fairfield vs. NJIT	30.76
50	Free	2009	Puget Sound vs. Willamette	30.77
50	Free	2009	Fairfield vs. NJIT	30.81
50	Free	2009	USC Invitational	30.86
50	Free	2009	Southern Cal Invitational	30.86
50	Free	2009	Fairfield vs. Holy Cross	30.87
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	30.93
50	Free	2009	Fairfield vs. NJIT	30.96
50	Free	2009	Fairfield vs. NJIT	30.96
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	30.96
50	Free	2009	Puget Sound vs. Willamette	30.97
50	Free	2009	Navy vs. American, Bucknell, Lafayette	30.98
50	Free	2009	Navy vs. American, Bucknell, Lafayette	31.01
50	Free	2009	2009 Bulgaria Men Women	31.03
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	31.12
50	Free	2009	Fairfield vs. NJIT	31.14
50	Free	2009	Fairfield vs. NJIT	31.14
50	Free	2009	Puget Sound vs. Simon Fraser	31.16
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	31.21
50	Free	2009	2009 Bulgaria Men Women	31.30
50	Free	2009	2009 Bulgaria Men Women	31.31
50	Free	2009	Puget Sound vs. Simon Fraser	31.32
50	Free	2009	Puget Sound vs. Simon Fraser	31.33
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	31.35
50	Free	2009	2009 Bulgaria Men Women	31.35
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	31.37
50	Free	2009	2009 Bulgaria Men Women	31.38
50	Free	2009	2009 Bulgaria Men Women	31.39
50	Free	2009	2009 Bulgaria Men Women	31.42
50	Free	2009	2009 Bulgaria Men Women	31.45
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	31.46
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	31.51
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	31.58
50	Free	2009	Fairfield vs. Holy Cross	31.64
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	31.66
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	31.68
50	Free	2009	2009 Bulgaria Men Women	31.68
50	Free	2009	Puget Sound vs. Simon Fraser	31.69
50	Free	2009	Providence College vs. Lehigh	31.70
50	Free	2009	USC Invitational	31.76
50	Free	2009	Southern Cal Invitational	31.76
50	Free	2009	Lake Forest vs. Carthage	31.85
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	31.86
50	Free	2009	2009 Bulgaria Men Women	31.90
50	Free	2009	2009 Bulgaria Detsa	31.97
50	Free	2009	Fairfield vs. NJIT	31.99
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	32.01
50	Free	2009	2009 Bulgaria Men Women	32.07
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	32.08
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	32.09
50	Free	2009	2009 Bulgaria Men Women	32.13
50	Free	2009	2009 Bulgaria Men Women	32.14
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	32.17
50	Free	2009	2009 Bulgaria Detsa	32.17
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	32.28
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	32.29
50	Free	2009	2009 Bulgaria Men Women	32.34
50	Free	2009	2009 Bulgaria Men Women	32.42
50	Free	2009	2009 Bulgaria Detsa	32.44
50	Free	2009	2009 Bulgaria Men Women	32.48
50	Free	2009	Navy vs. American, Bucknell, Lafayette	32.55
50	Free	2009	Puget Sound vs. Willamette	32.56
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	32.59
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	32.74
50	Free	2009	Puget Sound vs. Simon Fraser	32.82
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	32.83
50	Free	2009	2009 Bulgaria Detsa	32.95
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	32.96
50	Free	2009	2009 Bulgaria Men Women	33.01
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	33.03
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	33.06
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	33.06
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	33.19
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	33.25
50	Free	2009	2009 Bulgaria Detsa	33.27
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	33.29
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	33.31
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	33.31
50	Free	2009	Puget Sound vs. Simon Fraser	33.33
50	Free	2009	2009 Bulgaria Men Women	33.33
50	Free	2009	Puget Sound vs. Simon Fraser	33.41
50	Free	2009	2009 Bulgaria Men Women	33.41
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	33.44
50	Free	2009	2009 Bulgaria Detsa	33.46
50	Free	2009	2009 Bulgaria Men Women	33.51
50	Free	2009	2009 Bulgaria Detsa	33.55
